/pfs/rl-train/wenhaoli/miniconda3/envs/mirorl-v2-copy/lib/python3.12/site-packages/torch/distributed/distributed_c10d.py:4807: UserWarning: No device id is provided via `init_process_group` or `barrier `. Using the current device set by the user.
  warnings.warn(  # warn only once
Loading checkpoint shards: 100%|██████████████████████████████████████████████████████████████████████████████████████████████| 3/3 [00:13<00:00,  4.38s/it]
RANK-0 training started !
/pfs/rl-train/wenhaoli/miniconda3/envs/mirorl-v2-copy/lib/python3.12/site-packages/torch/distributed/distributed_c10d.py:4807: UserWarning: No device id is provided via `init_process_group` or `barrier `. Using the current device set by the user.
  warnings.warn(  # warn only once
Loading checkpoint shards: 100%|██████████████████████████████████████████████████████████████████████████████████████████████| 3/3 [00:04<00:00,  1.66s/it]
  0%|                                                                                                                                | 0/16 [00:00<?, ?it/s]/pfs/rl-train/wenhaoli/spotlight/train.py:319: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.detach().clone() or sourceTensor.detach().clone().requires_grad_(True), rather than torch.tensor(sourceTensor).
  length = torch.tensor(length, dtype=torch.int64, device=local_rank)
100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 16/16 [01:15<00:00,  4.71s/it]
[rank0]:W1224 15:28:48.555000 203003 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0] Graph break from `Tensor.item()`, consider setting:
[rank0]:W1224 15:28:48.555000 203003 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0]     torch._dynamo.config.capture_scalar_outputs = True
[rank0]:W1224 15:28:48.555000 203003 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0] or:
[rank0]:W1224 15:28:48.555000 203003 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0]     env TORCHDYNAMO_CAPTURE_SCALAR_OUTPUTS=1
[rank0]:W1224 15:28:48.555000 203003 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0] to include these operations in the captured graph.
[rank0]:W1224 15:28:48.555000 203003 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0]
[rank0]:W1224 15:28:48.555000 203003 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0] Graph break: from user code at:
[rank0]:W1224 15:28:48.555000 203003 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0]   File "/pfs/rl-train/wenhaoli/spotlight/train.py", line 92, in compute_attn_supervise_loss
[rank0]:W1224 15:28:48.555000 203003 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0]     sparsity = (is_top.sum(-1) / is_top.shape[-1]).float().mean().item() / 2
[rank0]:W1224 15:28:48.555000 203003 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0]
[rank0]:W1224 15:28:48.555000 203003 site-packages/torch/_dynamo/variables/tensor.py:1047] [0/0]
layer:     0 | step:     0 | loss: 1476.427 | sparse: 0.022 | pred_sparse: 0.462 | tacc: 0.520 | oacc: 0.461
layer:     0 | step:    15 | loss: 1164.949 | sparse: 0.021 | pred_sparse: 0.345 | tacc: 0.401 | oacc: 0.344
layer:     0 | step:    16 | loss: 1148.927 | sparse: 0.024 | pred_sparse: 0.339 | tacc: 0.396 | oacc: 0.338
layer:     0 | step:    17 | loss: 1136.502 | sparse: 0.024 | pred_sparse: 0.334 | tacc: 0.392 | oacc: 0.332
layer:     0 | step:    18 | loss: 1124.888 | sparse: 0.022 | pred_sparse: 0.329 | tacc: 0.388 | oacc: 0.327
layer:     0 | step:    19 | loss: 1104.816 | sparse: 0.023 | pred_sparse: 0.317 | tacc: 0.374 | oacc: 0.316
layer:     0 | step:    20 | loss: 1090.016 | sparse: 0.025 | pred_sparse: 0.310 | tacc: 0.365 | oacc: 0.308
layer:     0 | step:    21 | loss: 1072.320 | sparse: 0.023 | pred_sparse: 0.303 | tacc: 0.356 | oacc: 0.302
layer:     0 | step:    22 | loss: 1057.410 | sparse: 0.023 | pred_sparse: 0.296 | tacc: 0.349 | oacc: 0.295
layer:     0 | step:    23 | loss: 1043.317 | sparse: 0.024 | pred_sparse: 0.287 | tacc: 0.342 | oacc: 0.286
layer:     0 | step:    24 | loss: 1029.559 | sparse: 0.023 | pred_sparse: 0.283 | tacc: 0.333 | oacc: 0.282
layer:     0 | step:    25 | loss: 1014.208 | sparse: 0.023 | pred_sparse: 0.273 | tacc: 0.324 | oacc: 0.272
layer:     0 | step:    26 | loss: 1001.233 | sparse: 0.024 | pred_sparse: 0.266 | tacc: 0.316 | oacc: 0.264
layer:     0 | step:    27 | loss: 986.283 | sparse: 0.023 | pred_sparse: 0.264 | tacc: 0.317 | oacc: 0.262
layer:     0 | step:    28 | loss: 971.261 | sparse: 0.023 | pred_sparse: 0.254 | tacc: 0.303 | oacc: 0.253
layer:     0 | step:    29 | loss: 976.027 | sparse: 0.026 | pred_sparse: 0.250 | tacc: 0.308 | oacc: 0.248
layer:     0 | step:    30 | loss: 949.128 | sparse: 0.023 | pred_sparse: 0.242 | tacc: 0.292 | oacc: 0.241
layer:     0 | step:    31 | loss: 939.330 | sparse: 0.023 | pred_sparse: 0.236 | tacc: 0.284 | oacc: 0.235
layer:     0 | step:    32 | loss: 928.170 | sparse: 0.023 | pred_sparse: 0.229 | tacc: 0.277 | oacc: 0.228
layer:     0 | step:    33 | loss: 920.230 | sparse: 0.023 | pred_sparse: 0.224 | tacc: 0.272 | oacc: 0.223
layer:     0 | step:    34 | loss: 913.642 | sparse: 0.026 | pred_sparse: 0.217 | tacc: 0.267 | oacc: 0.216
layer:     0 | step:    35 | loss: 903.838 | sparse: 0.025 | pred_sparse: 0.210 | tacc: 0.258 | oacc: 0.209
layer:     0 | step:    36 | loss: 888.329 | sparse: 0.023 | pred_sparse: 0.206 | tacc: 0.253 | oacc: 0.205
layer:     0 | step:    37 | loss: 865.964 | sparse: 0.023 | pred_sparse: 0.193 | tacc: 0.236 | oacc: 0.192
layer:     0 | step:    38 | loss: 879.447 | sparse: 0.022 | pred_sparse: 0.205 | tacc: 0.248 | oacc: 0.204
layer:     0 | step:    39 | loss: 853.143 | sparse: 0.023 | pred_sparse: 0.184 | tacc: 0.228 | oacc: 0.183
layer:     0 | step:    40 | loss: 840.562 | sparse: 0.024 | pred_sparse: 0.175 | tacc: 0.216 | oacc: 0.175
layer:     0 | step:    41 | loss: 840.632 | sparse: 0.023 | pred_sparse: 0.176 | tacc: 0.219 | oacc: 0.175
layer:     0 | step:    42 | loss: 832.746 | sparse: 0.022 | pred_sparse: 0.169 | tacc: 0.210 | oacc: 0.168
layer:     0 | step:    43 | loss: 830.667 | sparse: 0.023 | pred_sparse: 0.171 | tacc: 0.212 | oacc: 0.170
layer:     0 | step:    44 | loss: 815.143 | sparse: 0.026 | pred_sparse: 0.148 | tacc: 0.189 | oacc: 0.147
layer:     0 | step:    45 | loss: 809.941 | sparse: 0.023 | pred_sparse: 0.151 | tacc: 0.190 | oacc: 0.150
layer:     0 | step:    46 | loss: 800.088 | sparse: 0.022 | pred_sparse: 0.145 | tacc: 0.183 | oacc: 0.145
layer:     0 | step:    47 | loss: 807.937 | sparse: 0.024 | pred_sparse: 0.149 | tacc: 0.186 | oacc: 0.148
layer:     0 | step:    48 | loss: 799.393 | sparse: 0.024 | pred_sparse: 0.141 | tacc: 0.179 | oacc: 0.140
layer:     0 | step:    49 | loss: 788.429 | sparse: 0.024 | pred_sparse: 0.134 | tacc: 0.171 | oacc: 0.133
layer:     0 | step:    50 | loss: 794.569 | sparse: 0.022 | pred_sparse: 0.141 | tacc: 0.179 | oacc: 0.140
layer:     0 | step:    51 | loss: 787.560 | sparse: 0.022 | pred_sparse: 0.138 | tacc: 0.172 | oacc: 0.137
layer:     0 | step:    52 | loss: 775.621 | sparse: 0.022 | pred_sparse: 0.124 | tacc: 0.161 | oacc: 0.123
layer:     0 | step:    53 | loss: 770.903 | sparse: 0.026 | pred_sparse: 0.103 | tacc: 0.137 | oacc: 0.102
layer:     0 | step:    54 | loss: 773.137 | sparse: 0.024 | pred_sparse: 0.118 | tacc: 0.152 | oacc: 0.117
layer:     0 | step:    55 | loss: 774.270 | sparse: 0.023 | pred_sparse: 0.125 | tacc: 0.161 | oacc: 0.124
layer:     0 | step:    56 | loss: 767.061 | sparse: 0.023 | pred_sparse: 0.116 | tacc: 0.150 | oacc: 0.115
layer:     0 | step:    57 | loss: 767.475 | sparse: 0.024 | pred_sparse: 0.115 | tacc: 0.150 | oacc: 0.114
layer:     0 | step:    58 | loss: 763.270 | sparse: 0.023 | pred_sparse: 0.106 | tacc: 0.143 | oacc: 0.105
layer:     0 | step:    59 | loss: 759.317 | sparse: 0.025 | pred_sparse: 0.106 | tacc: 0.141 | oacc: 0.105
layer:     0 | step:    60 | loss: 755.766 | sparse: 0.023 | pred_sparse: 0.103 | tacc: 0.138 | oacc: 0.102
layer:     0 | step:    61 | loss: 752.994 | sparse: 0.024 | pred_sparse: 0.102 | tacc: 0.138 | oacc: 0.101
layer:     0 | step:    62 | loss: 753.579 | sparse: 0.023 | pred_sparse: 0.102 | tacc: 0.137 | oacc: 0.101
layer:     0 | step:    63 | loss: 751.463 | sparse: 0.024 | pred_sparse: 0.102 | tacc: 0.137 | oacc: 0.101
  0%|                                                                                                                                | 0/16 [00:00<?, ?it/s]/pfs/rl-train/wenhaoli/spotlight/train.py:319: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.detach().clone() or sourceTensor.detach().clone().requires_grad_(True), rather than torch.tensor(sourceTensor).
  length = torch.tensor(length, dtype=torch.int64, device=local_rank)
100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 16/16 [01:15<00:00,  4.72s/it]
layer:     0 | step:    64 | loss: 742.011 | sparse: 0.024 | pred_sparse: 0.097 | tacc: 0.133 | oacc: 0.096
layer:     0 | step:    65 | loss: 746.419 | sparse: 0.023 | pred_sparse: 0.099 | tacc: 0.137 | oacc: 0.099
layer:     0 | step:    66 | loss: 739.982 | sparse: 0.026 | pred_sparse: 0.084 | tacc: 0.118 | oacc: 0.083
layer:     0 | step:    67 | loss: 743.847 | sparse: 0.023 | pred_sparse: 0.097 | tacc: 0.133 | oacc: 0.096
layer:     0 | step:    68 | loss: 741.658 | sparse: 0.024 | pred_sparse: 0.097 | tacc: 0.134 | oacc: 0.097
layer:     0 | step:    69 | loss: 740.486 | sparse: 0.023 | pred_sparse: 0.099 | tacc: 0.136 | oacc: 0.098
layer:     0 | step:    70 | loss: 738.167 | sparse: 0.024 | pred_sparse: 0.099 | tacc: 0.138 | oacc: 0.098
layer:     0 | step:    71 | loss: 732.844 | sparse: 0.022 | pred_sparse: 0.095 | tacc: 0.133 | oacc: 0.094
layer:     0 | step:    72 | loss: 733.749 | sparse: 0.024 | pred_sparse: 0.096 | tacc: 0.134 | oacc: 0.095
layer:     0 | step:    73 | loss: 729.341 | sparse: 0.023 | pred_sparse: 0.096 | tacc: 0.135 | oacc: 0.095
layer:     0 | step:    74 | loss: 725.241 | sparse: 0.022 | pred_sparse: 0.095 | tacc: 0.135 | oacc: 0.094
layer:     0 | step:    75 | loss: 728.876 | sparse: 0.024 | pred_sparse: 0.097 | tacc: 0.136 | oacc: 0.096
layer:     0 | step:    76 | loss: 722.194 | sparse: 0.023 | pred_sparse: 0.094 | tacc: 0.135 | oacc: 0.093
layer:     0 | step:    77 | loss: 720.739 | sparse: 0.023 | pred_sparse: 0.094 | tacc: 0.135 | oacc: 0.093
layer:     0 | step:    78 | loss: 722.705 | sparse: 0.025 | pred_sparse: 0.090 | tacc: 0.132 | oacc: 0.089
layer:     0 | step:    79 | loss: 720.324 | sparse: 0.024 | pred_sparse: 0.095 | tacc: 0.139 | oacc: 0.094
layer:     0 | step:    80 | loss: 717.823 | sparse: 0.022 | pred_sparse: 0.096 | tacc: 0.140 | oacc: 0.095
layer:     0 | step:    81 | loss: 718.330 | sparse: 0.022 | pred_sparse: 0.093 | tacc: 0.134 | oacc: 0.092
layer:     0 | step:    82 | loss: 714.681 | sparse: 0.024 | pred_sparse: 0.093 | tacc: 0.137 | oacc: 0.092
layer:     0 | step:    83 | loss: 717.757 | sparse: 0.026 | pred_sparse: 0.082 | tacc: 0.125 | oacc: 0.081
layer:     0 | step:    84 | loss: 711.738 | sparse: 0.024 | pred_sparse: 0.092 | tacc: 0.136 | oacc: 0.091
layer:     0 | step:    85 | loss: 710.104 | sparse: 0.022 | pred_sparse: 0.094 | tacc: 0.138 | oacc: 0.093
layer:     0 | step:    86 | loss: 709.020 | sparse: 0.024 | pred_sparse: 0.089 | tacc: 0.132 | oacc: 0.088
layer:     0 | step:    87 | loss: 710.617 | sparse: 0.024 | pred_sparse: 0.093 | tacc: 0.138 | oacc: 0.092
layer:     0 | step:    88 | loss: 707.977 | sparse: 0.024 | pred_sparse: 0.090 | tacc: 0.136 | oacc: 0.089
layer:     0 | step:    89 | loss: 710.221 | sparse: 0.023 | pred_sparse: 0.097 | tacc: 0.141 | oacc: 0.096
layer:     0 | step:    90 | loss: 704.427 | sparse: 0.023 | pred_sparse: 0.093 | tacc: 0.139 | oacc: 0.092
layer:     0 | step:    91 | loss: 702.909 | sparse: 0.022 | pred_sparse: 0.091 | tacc: 0.138 | oacc: 0.090
layer:     0 | step:    92 | loss: 702.011 | sparse: 0.023 | pred_sparse: 0.091 | tacc: 0.140 | oacc: 0.090
layer:     0 | step:    93 | loss: 700.827 | sparse: 0.022 | pred_sparse: 0.091 | tacc: 0.138 | oacc: 0.090
layer:     0 | step:    94 | loss: 701.023 | sparse: 0.024 | pred_sparse: 0.092 | tacc: 0.140 | oacc: 0.091
layer:     0 | step:    95 | loss: 703.495 | sparse: 0.023 | pred_sparse: 0.094 | tacc: 0.142 | oacc: 0.093
layer:     0 | step:    96 | loss: 699.149 | sparse: 0.023 | pred_sparse: 0.090 | tacc: 0.138 | oacc: 0.089
layer:     0 | step:    97 | loss: 696.706 | sparse: 0.024 | pred_sparse: 0.090 | tacc: 0.138 | oacc: 0.089
layer:     0 | step:    98 | loss: 697.701 | sparse: 0.023 | pred_sparse: 0.089 | tacc: 0.137 | oacc: 0.088
layer:     0 | step:    99 | loss: 700.749 | sparse: 0.022 | pred_sparse: 0.099 | tacc: 0.148 | oacc: 0.098
layer:     0 | step:   100 | loss: 696.376 | sparse: 0.024 | pred_sparse: 0.092 | tacc: 0.141 | oacc: 0.091
layer:     0 | step:   101 | loss: 694.316 | sparse: 0.024 | pred_sparse: 0.080 | tacc: 0.133 | oacc: 0.079
layer:     0 | step:   102 | loss: 691.897 | sparse: 0.026 | pred_sparse: 0.090 | tacc: 0.140 | oacc: 0.089
layer:     0 | step:   103 | loss: 692.207 | sparse: 0.023 | pred_sparse: 0.086 | tacc: 0.134 | oacc: 0.085
layer:     0 | step:   104 | loss: 690.662 | sparse: 0.023 | pred_sparse: 0.086 | tacc: 0.135 | oacc: 0.085
layer:     0 | step:   105 | loss: 691.072 | sparse: 0.023 | pred_sparse: 0.088 | tacc: 0.139 | oacc: 0.087
layer:     0 | step:   106 | loss: 688.555 | sparse: 0.023 | pred_sparse: 0.087 | tacc: 0.136 | oacc: 0.086
layer:     0 | step:   107 | loss: 686.948 | sparse: 0.024 | pred_sparse: 0.085 | tacc: 0.135 | oacc: 0.084
layer:     0 | step:   108 | loss: 685.252 | sparse: 0.022 | pred_sparse: 0.087 | tacc: 0.137 | oacc: 0.086
layer:     0 | step:   109 | loss: 689.029 | sparse: 0.022 | pred_sparse: 0.097 | tacc: 0.151 | oacc: 0.095
layer:     0 | step:   110 | loss: 684.117 | sparse: 0.024 | pred_sparse: 0.082 | tacc: 0.133 | oacc: 0.081
layer:     0 | step:   111 | loss: 683.669 | sparse: 0.024 | pred_sparse: 0.083 | tacc: 0.135 | oacc: 0.082
layer:     0 | step:   112 | loss: 681.428 | sparse: 0.022 | pred_sparse: 0.086 | tacc: 0.138 | oacc: 0.085
layer:     0 | step:   113 | loss: 684.211 | sparse: 0.024 | pred_sparse: 0.085 | tacc: 0.138 | oacc: 0.084
layer:     0 | step:   114 | loss: 681.109 | sparse: 0.025 | pred_sparse: 0.075 | tacc: 0.128 | oacc: 0.074
layer:     0 | step:   115 | loss: 690.327 | sparse: 0.024 | pred_sparse: 0.077 | tacc: 0.133 | oacc: 0.076
layer:     0 | step:   116 | loss: 680.052 | sparse: 0.023 | pred_sparse: 0.085 | tacc: 0.139 | oacc: 0.084
layer:     0 | step:   117 | loss: 675.375 | sparse: 0.023 | pred_sparse: 0.083 | tacc: 0.138 | oacc: 0.082
layer:     0 | step:   118 | loss: 678.195 | sparse: 0.023 | pred_sparse: 0.086 | tacc: 0.141 | oacc: 0.085
layer:     0 | step:   119 | loss: 677.229 | sparse: 0.022 | pred_sparse: 0.085 | tacc: 0.141 | oacc: 0.084
layer:     0 | step:   120 | loss: 680.500 | sparse: 0.022 | pred_sparse: 0.095 | tacc: 0.151 | oacc: 0.093
layer:     0 | step:   121 | loss: 675.638 | sparse: 0.023 | pred_sparse: 0.080 | tacc: 0.134 | oacc: 0.079
layer:     0 | step:   122 | loss: 673.304 | sparse: 0.023 | pred_sparse: 0.083 | tacc: 0.138 | oacc: 0.081
layer:     0 | step:   123 | loss: 672.841 | sparse: 0.023 | pred_sparse: 0.085 | tacc: 0.141 | oacc: 0.084
layer:     0 | step:   124 | loss: 669.924 | sparse: 0.025 | pred_sparse: 0.083 | tacc: 0.139 | oacc: 0.081
layer:     0 | step:   125 | loss: 670.960 | sparse: 0.023 | pred_sparse: 0.084 | tacc: 0.140 | oacc: 0.083
layer:     0 | step:   126 | loss: 672.231 | sparse: 0.025 | pred_sparse: 0.085 | tacc: 0.143 | oacc: 0.084
layer:     0 | step:   127 | loss: 675.070 | sparse: 0.023 | pred_sparse: 0.087 | tacc: 0.147 | oacc: 0.085
100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 16/16 [01:16<00:00,  4.76s/it]
layer:     0 | step:   128 | loss: 669.529 | sparse: 0.023 | pred_sparse: 0.082 | tacc: 0.140 | oacc: 0.081
layer:     0 | step:   129 | loss: 669.680 | sparse: 0.023 | pred_sparse: 0.084 | tacc: 0.141 | oacc: 0.082
layer:     0 | step:   130 | loss: 664.705 | sparse: 0.022 | pred_sparse: 0.079 | tacc: 0.137 | oacc: 0.078
layer:     0 | step:   131 | loss: 669.109 | sparse: 0.021 | pred_sparse: 0.082 | tacc: 0.140 | oacc: 0.081
layer:     0 | step:   132 | loss: 666.258 | sparse: 0.022 | pred_sparse: 0.083 | tacc: 0.144 | oacc: 0.082
layer:     0 | step:   133 | loss: 672.464 | sparse: 0.024 | pred_sparse: 0.086 | tacc: 0.146 | oacc: 0.085
layer:     0 | step:   134 | loss: 663.363 | sparse: 0.024 | pred_sparse: 0.080 | tacc: 0.139 | oacc: 0.079
layer:     0 | step:   135 | loss: 665.965 | sparse: 0.024 | pred_sparse: 0.086 | tacc: 0.145 | oacc: 0.085
layer:     0 | step:   136 | loss: 662.689 | sparse: 0.023 | pred_sparse: 0.081 | tacc: 0.139 | oacc: 0.079
layer:     0 | step:   137 | loss: 660.863 | sparse: 0.024 | pred_sparse: 0.080 | tacc: 0.141 | oacc: 0.079
layer:     0 | step:   138 | loss: 662.369 | sparse: 0.025 | pred_sparse: 0.081 | tacc: 0.141 | oacc: 0.079
layer:     0 | step:   139 | loss: 658.980 | sparse: 0.023 | pred_sparse: 0.080 | tacc: 0.140 | oacc: 0.079
layer:     0 | step:   140 | loss: 659.769 | sparse: 0.024 | pred_sparse: 0.081 | tacc: 0.141 | oacc: 0.079
layer:     0 | step:   141 | loss: 659.631 | sparse: 0.025 | pred_sparse: 0.077 | tacc: 0.142 | oacc: 0.075
layer:     0 | step:   142 | loss: 657.742 | sparse: 0.023 | pred_sparse: 0.077 | tacc: 0.138 | oacc: 0.076
layer:     0 | step:   143 | loss: 658.228 | sparse: 0.023 | pred_sparse: 0.080 | tacc: 0.143 | oacc: 0.079
layer:     0 | step:   144 | loss: 658.687 | sparse: 0.022 | pred_sparse: 0.085 | tacc: 0.147 | oacc: 0.084
layer:     0 | step:   145 | loss: 656.061 | sparse: 0.022 | pred_sparse: 0.084 | tacc: 0.147 | oacc: 0.082
layer:     0 | step:   146 | loss: 656.345 | sparse: 0.024 | pred_sparse: 0.082 | tacc: 0.146 | oacc: 0.080
layer:     0 | step:   147 | loss: 655.942 | sparse: 0.023 | pred_sparse: 0.080 | tacc: 0.143 | oacc: 0.079
layer:     0 | step:   148 | loss: 652.688 | sparse: 0.023 | pred_sparse: 0.080 | tacc: 0.144 | oacc: 0.079
layer:     0 | step:   149 | loss: 653.501 | sparse: 0.024 | pred_sparse: 0.078 | tacc: 0.141 | oacc: 0.076
layer:     0 | step:   150 | loss: 651.584 | sparse: 0.024 | pred_sparse: 0.080 | tacc: 0.145 | oacc: 0.079
layer:     0 | step:   151 | loss: 653.106 | sparse: 0.024 | pred_sparse: 0.081 | tacc: 0.150 | oacc: 0.080
layer:     0 | step:   152 | loss: 653.729 | sparse: 0.024 | pred_sparse: 0.081 | tacc: 0.147 | oacc: 0.080
layer:     0 | step:   153 | loss: 648.951 | sparse: 0.023 | pred_sparse: 0.078 | tacc: 0.143 | oacc: 0.076
layer:     0 | step:   154 | loss: 651.768 | sparse: 0.022 | pred_sparse: 0.086 | tacc: 0.153 | oacc: 0.085
layer:     0 | step:   155 | loss: 649.540 | sparse: 0.024 | pred_sparse: 0.078 | tacc: 0.145 | oacc: 0.077
layer:     0 | step:   156 | loss: 649.958 | sparse: 0.022 | pred_sparse: 0.078 | tacc: 0.144 | oacc: 0.077
layer:     0 | step:   157 | loss: 647.573 | sparse: 0.022 | pred_sparse: 0.079 | tacc: 0.145 | oacc: 0.077
layer:     0 | step:   158 | loss: 650.857 | sparse: 0.024 | pred_sparse: 0.080 | tacc: 0.151 | oacc: 0.078
layer:     0 | step:   159 | loss: 647.323 | sparse: 0.023 | pred_sparse: 0.077 | tacc: 0.142 | oacc: 0.076
layer:     0 | step:   160 | loss: 648.154 | sparse: 0.023 | pred_sparse: 0.078 | tacc: 0.145 | oacc: 0.077
layer:     0 | step:   161 | loss: 641.942 | sparse: 0.022 | pred_sparse: 0.077 | tacc: 0.144 | oacc: 0.076
